伝票日付,号数,売番号,船名,船主名,問屋名,漁法名,船籍名,生冷区分,魚種名,単位,単価,個数,数量,金額,消費税,取引日
20130311,10,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,556 ,0,16.6 ,9230 ,462 ,20130311
20130311,11,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,760 ,0,22.2 ,16872 ,844 ,20130311
20130311,12,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,300 ,0,25.2 ,7560 ,378 ,20130311
20130311,13,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,376 ,0,14.2 ,5339 ,267 ,20130311
20130311,14,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,300 ,0,26.8 ,8040 ,402 ,20130311
20130311,15,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,246 ,0,11.2 ,2755 ,138 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ま　か,0:㎏,989 ,1,36.4 ,36000 ,1800 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,びんなが,0:㎏,500 ,1,12.2 ,6100 ,305 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,89 ,0,53.2 ,4735 ,237 ,20130311
20130311,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,89 ,0,55.0 ,4895 ,245 ,20130311
20130311,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,71 ,0,54.0 ,3834 ,192 ,20130311
20130311,4,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,71 ,0,30.6 ,2173 ,109 ,20130311
20130311,5,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,73 ,0,55.0 ,4015 ,201 ,20130311
20130311,6,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,70 ,0,36.8 ,2580 ,129 ,20130311
20130311,7,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,47 ,0,60.0 ,2844 ,142 ,20130311
20130311,8,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,47 ,0,38.0 ,1801 ,90 ,20130311
20130311,9,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,47 ,0,68.8 ,3261 ,163 ,20130311
20130311,10,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,47 ,0,94.0 ,4456 ,223 ,20130311
20130311,11,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,45 ,0,67.6 ,3042 ,152 ,20130311
20130311,12,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,33 ,0,126.0 ,4158 ,208 ,20130311
20130311,13,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,71 ,0,26.2 ,1860 ,93 ,20130311
20130311,14,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,70 ,0,55.8 ,3912 ,196 ,20130311
20130311,15,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,33 ,0,58.4 ,1927 ,96 ,20130311
20130311,16,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,41 ,0,97.8 ,4010 ,201 ,20130311
20130311,17,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,33 ,0,59.2 ,1954 ,98 ,20130311
20130311,18,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,18 ,0,253.0 ,4554 ,228 ,20130311
20130311,19,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,15 ,0,169.0 ,2535 ,127 ,20130311
20130311,20,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,11 ,0,171.0 ,1881 ,94 ,20130311
20130311,21,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,11 ,0,134.0 ,1474 ,74 ,20130311
20130311,22,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,8 ,0,49.6 ,397 ,20 ,20130311
20130311,23,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,3 ,0,13.4 ,40 ,2 ,20130311
20130311,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,100 ,0,60.0 ,6000 ,300 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,109.0 ,872 ,44 ,20130311
20130311,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,87.0 ,696 ,35 ,20130311
20130311,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,154.4 ,1235 ,62 ,20130311
20130311,4,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,132.0 ,1056 ,53 ,20130311
20130311,5,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,59.0 ,472 ,24 ,20130311
20130311,6,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,36.0 ,288 ,14 ,20130311
20130311,7,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,尾長さめ,0:㎏,8 ,0,485.0 ,3880 ,194 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,しいら,0:㎏,13 ,0,39.6 ,515 ,26 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,126 ,10,6326.0 ,797076 ,39854 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,108 ,5,3166.0 ,341928 ,17096 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,105 ,5,3239.0 ,340095 ,17005 ,20130311
20130311,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,95 ,8,4806.0 ,456570 ,22829 ,20130311
20130311,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,105 ,2,1311.0 ,137655 ,6883 ,20130311
20130311,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,100 ,2,1296.0 ,129600 ,6480 ,20130311
20130311,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,100 ,2,1183.0 ,118300 ,5915 ,20130311
20130311,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,94 ,1,636.0 ,59784 ,2989 ,20130311
20130311,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,91 ,1,630.0 ,57330 ,2867 ,20130311
20130311,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,90 ,6,3452.0 ,310680 ,15534 ,20130311
20130311,4,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,105 ,2,1317.0 ,138285 ,6914 ,20130311
20130311,5,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,55 ,1,413.0 ,22715 ,1136 ,20130311
20130311,6,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:㎏,45 ,1,106.0 ,4770 ,239 ,20130311
20130413,1,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,5010 ,1,104.8 ,525048 ,26252 ,20130413
20130413,2,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,2450 ,1,77.4 ,189630 ,9482 ,20130413
20130413,3,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,2540 ,1,47.0 ,119380 ,5969 ,20130413
20130413,4,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,1690 ,1,54.8 ,92612 ,4631 ,20130413
20130413,5,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,439 ,1,53.4 ,23443 ,1172 ,20130413
20130413,6,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,960 ,1,42.4 ,40704 ,2035 ,20130413
20130413,1,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1980 ,1,19.6 ,38808 ,1940 ,20130413
20130413,2,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1400 ,1,17.0 ,23800 ,1190 ,20130413
20130413,3,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1040 ,1,15.8 ,16432 ,822 ,20130413
20130413,1,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1330 ,1,174.6 ,232218 ,11611 ,20130413
20130413,2,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1290 ,1,130.4 ,168216 ,8411 ,20130413
20130413,3,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1280 ,1,169.8 ,217344 ,10867 ,20130413
20130413,4,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1130 ,1,171.4 ,193682 ,9684 ,20130413
20130413,5,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,699 ,1,187.2 ,130853 ,6543 ,20130413
20130413,6,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1160 ,1,119.6 ,138736 ,6937 ,20130413
20130413,7,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,789 ,1,136.6 ,107777 ,5389 ,20130413
20130413,8,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,989 ,1,116.6 ,115317 ,5766 ,20130413
20130413,9,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,769 ,1,142.0 ,109198 ,5460 ,20130413
20130413,10,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,989 ,1,150.2 ,148548 ,7427 ,20130413
20130413,11,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,998 ,1,127.4 ,127145 ,6357 ,20130413
20130413,12,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,570 ,1,108.0 ,61560 ,3078 ,20130413
20130413,13,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,101.0 ,111100 ,5555 ,20130413
20130413,14,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,112.8 ,121824 ,6091 ,20130413
20130413,15,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1020 ,1,111.4 ,113628 ,5681 ,20130413
20130413,16,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,980 ,1,111.8 ,109564 ,5478 ,20130413
20130413,17,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,124.0 ,131440 ,6572 ,20130413
20130413,18,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1070 ,1,101.0 ,108070 ,5404 ,20130413
20130413,19,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1120 ,1,96.0 ,107520 ,5376 ,20130413
20130413,20,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1350 ,1,93.0 ,125550 ,6278 ,20130413
20130413,21,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1160 ,1,93.2 ,108112 ,5406 ,20130413
20130413,22,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,960 ,1,92.4 ,88704 ,4435 ,20130413
20130413,23,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,489 ,1,92.0 ,44988 ,2249 ,20130413
20130413,24,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,82.0 ,86920 ,4346 ,20130413
20130413,25,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1000 ,1,81.6 ,81600 ,4080 ,20130413
20130413,26,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,700 ,1,82.4 ,57680 ,2884 ,20130413
20130413,27,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1070 ,1,86.4 ,92448 ,4622 ,20130413
20130413,28,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,739 ,1,80.6 ,59563 ,2978 ,20130413
20130413,29,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1350 ,1,71.2 ,96120 ,4806 ,20130413
20130413,30,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1360 ,1,70.0 ,95200 ,4760 ,20130413
20130413,31,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,610 ,1,74.6 ,45506 ,2275 ,20130413
20130413,32,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,566 ,1,79.8 ,45167 ,2258 ,20130413
20130413,33,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1050 ,1,72.2 ,75810 ,3791 ,20130413
20130413,34,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1050 ,1,63.8 ,66990 ,3350 ,20130413
20130413,35,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,626 ,1,62.0 ,38812 ,1941 ,20130413
20130413,36,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1030 ,1,60.0 ,61800 ,3090 ,20130413
20130413,37,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,450 ,1,69.6 ,31320 ,1566 ,20130413
20130413,38,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,960 ,1,67.6 ,64896 ,3245 ,20130413
20130413,39,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,900 ,1,66.4 ,59760 ,2988 ,20130413
20130413,40,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,830 ,1,64.2 ,53286 ,2664 ,20130413
20130413,41,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,837 ,1,60.0 ,50220 ,2511 ,20130413
20130413,42,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,799 ,1,64.0 ,51136 ,2557 ,20130413
20130413,43,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,60.4 ,65232 ,3262 ,20130413
20130413,44,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,864 ,1,65.0 ,56160 ,2808 ,20130413
20130413,45,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,800 ,1,64.2 ,51360 ,2568 ,20130413
20130413,46,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,957 ,1,63.0 ,60291 ,3015 ,20130413
20130413,47,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,957 ,1,63.0 ,60291 ,3015 ,20130413
20130413,48,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,905 ,1,63.0 ,57015 ,2851 ,20130413
20130413,49,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,940 ,1,61.0 ,57340 ,2867 ,20130413
20130413,50,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1400 ,1,63.2 ,88480 ,4424 ,20130413
20130413,51,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,61.4 ,65084 ,3254 ,20130413
20130413,52,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,551 ,1,54.4 ,29974 ,1499 ,20130413
20130413,53,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1200 ,1,59.4 ,71280 ,3564 ,20130413
20130413,54,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,739 ,1,51.6 ,38132 ,1907 ,20130413
20130413,55,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,589 ,1,58.8 ,34633 ,1732 ,20130413
20130413,56,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,750 ,1,50.0 ,37500 ,1875 ,20130413
20130413,57,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,836 ,1,50.2 ,41967 ,2098 ,20130413
20130413,58,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,750 ,1,56.2 ,42150 ,2108 ,20130413
20130413,59,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,736 ,1,58.6 ,43130 ,2157 ,20130413
20130413,60,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1040 ,1,50.6 ,52624 ,2631 ,20130413
20130413,61,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,730 ,1,52.2 ,38106 ,1905 ,20130413
20130413,62,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,569 ,1,57.8 ,32888 ,1644 ,20130413
20130413,63,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,950 ,1,56.6 ,53770 ,2689 ,20130413
20130413,64,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,600 ,1,53.0 ,31800 ,1590 ,20130413
20130413,65,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1070 ,1,55.6 ,59492 ,2975 ,20130413
20130413,66,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1110 ,1,54.6 ,60606 ,3030 ,20130413
20130413,67,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1200 ,1,55.4 ,66480 ,3324 ,20130413
20130413,68,2,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1030 ,1,53.4 ,55002 ,2750 ,20130413
